ids,date,user,replyCount,retweetCount,likeCount,lang,text,country,sentiment
1512459094623498242,2022-04-08 15:55:22+00:00,OKP12355600,0,0,0,en,"@EUDELCoE @coe Nazies terrorize own Ukrainian civilians. Men stopped and beaten up on the street. You can hear voice of a man asking ""Why you do it to us? Please explain us."", and voice of Nazi demanding to shout ""Glory to Ukraine!"". One man is striped and God knows what nazis will do to him 🤬 https://t.co/D3b8JSCNM7",Ukraine,1
1512459093331648513,2022-04-08 15:55:22+00:00,BFMVar,0,0,0,fr,🇺🇦 Le convoi varois pour l'Ukraine est de retour à Toulon https://t.co/rJ9q3x6tHO,Ukraine,1
1512459093272895492,2022-04-08 15:55:22+00:00,ScottTheWriter,0,0,0,en,"In 1942 Ukraine, the occupying Germans were not the only enemy UNDER THE NAZI HEEL  https://t.co/UXjheRlIfE https://t.co/uYBKZSRsQ5",Ukraine,0
1512459093088382990,2022-04-08 15:55:22+00:00,AlfredGliddon,0,0,0,fr,Ukraine : les terribles exactions des forces russes autour de Kiev  https://t.co/xUV0s0le4P,Ukraine,1
1512459090991087616,2022-04-08 15:55:22+00:00,Johnyrocket69,0,0,0,en,Kadyrov's Tik Tok Army found another door and stop sign to assault. #Ukraine  https://t.co/6a6RZUe012,Ukraine,0
1512459090840199175,2022-04-08 15:55:22+00:00,Costumbrist,0,0,0,en,"@KortkampJanice @PhilippeErrera @Amb_Ulyanov ""Anything is possible"" -- wow, thank you for revealing yourself. Maybe it was Indonesia? Or Guam? Maybe they want to start a world war?? Anything is possible!

Are there fascists in Ukraine's army? Yes. Does that lend Russia's ""de-nazification"" war any legitimacy? No. Get a grip.",Ukraine,1
1512459087346167817,2022-04-08 15:55:21+00:00,Article025,0,0,0,en,"Ukraine’s disappeared

https://t.co/eiOw8NOdMl",Ukraine,0
1512459086884851712,2022-04-08 15:55:21+00:00,GuillaumeDejean,0,0,0,fr,"🧭 🇫🇷 Une #élection française plus indécise que prévu pénalise l’euro

Davantage concentrés sur la situation en Ukraine, où le conflit avec la Russie est bien parti pour durer, mais aussi le virage monétaire opéré par les banques centrales pour combattr…https://t.co/oz2XMXI29H",Ukraine,1
1512459086805147648,2022-04-08 15:55:21+00:00,JanetWa94118686,0,0,0,en,"Beltway Insider: Biden/Title 42, Ukraine War, Russia/Wagner Group COVID/Vaccine Totals, Jen Psaki, Will Smith https://t.co/VKKMDcR9Os",Ukraine,1
1512459086570340355,2022-04-08 15:55:21+00:00,WINDSONG58,0,0,0,en,"Europe’s lying about Ukraine, w Stephen Fry. https://t.co/yTYUYmjhxd via @YouTube",Ukraine,1
1512459086343909379,2022-04-08 15:55:20+00:00,chanastrobabe,0,0,1,en,@Juliehorvath09 There was actually the 22° ♑︎ Mars - Venus conjunction too on 2/24 which was the date Russia invaded Ukraine,Ukraine,1
1512459084649353223,2022-04-08 15:55:20+00:00,WFXBFOXTV,0,0,0,en,"Ukraine war could last for years as Putin still wants the ""whole of Ukraine,"" NATO chief warns. https://t.co/XSECRGJmy2",Ukraine,0
1512459080534736907,2022-04-08 15:55:19+00:00,browngravy_93,0,0,0,en,"@EllenSpivak @jasonselvig stupid joe biden was paid by Ukraine and China and
on and on.
the Trump was paid by Putin is a LIE",Ukraine,0
1512459080287277072,2022-04-08 15:55:19+00:00,brann_marie,0,0,0,en,@brokenpixelua 🙏 4 u. Stay safe Vlad! We need you to make films after Ukraine wins the war!!!!!,Ukraine,1
1512459079347851274,2022-04-08 15:55:19+00:00,BasirBahrami1,0,0,0,en,@UNICEFData @IOM_GMDAC @IdacM @EU_Eurostat @OECD @OECD_Centre @OECD_Stat @unhcrdata All the world looking for the situation of Ukraine but unfortunately the un and the world are doesn't pay attention to the situation of Afghanistan right now,Ukraine,0
1512459077284253696,2022-04-08 15:55:18+00:00,Davemaster84,0,0,1,en,@lesiavasylenko Not onyl the EU but the rest of the world should be arming Ukraine to stop this war asap ❤️🇺🇦,Ukraine,0
1512459077271523328,2022-04-08 15:55:18+00:00,SorenMcCarthy,0,0,0,en,"@cueninja @I_XI_C @race31x @RepThomasMassie It’s a full court press. Growing up, I was fascinated by The Spanish Civil. So many mistakes. I started to see Syria as a similar test of resolve through proxies. The strong  EU response to the Ukraine invasion was lessons learned from Spain ‘36, Sudetenland’38",Ukraine,1
1512459075619102724,2022-04-08 15:55:18+00:00,TheFamousMuslim,0,0,0,en,Meanwhile America has allied with Nazis in Ukraine. What's more crazy is that the President of Ukraine is Jewish. #Ukrainian #UkraineRussianWar #NaziUkraine #UkraineUnderAttack #AmericaFirst https://t.co/I9LbnaXh6g,Ukraine,0
1512459075342241797,2022-04-08 15:55:18+00:00,JamesReifsteck,0,0,0,en,NATO and America are willing to continue let innocent civilians in Ukraine be killed so that their people are safe from harm. Every american should be ashamed at what their government willingly lets happen. America willingly lets other die so that their people dont have to.,Ukraine,1
1512459071483518984,2022-04-08 15:55:17+00:00,RodericTurn,0,0,0,en,@AfricanCrazy20 @TelegraphWorld @Telegraph @RolandOliphant Prove they used them in Ukraine or your statement has no value. They use Iskander missiles in Ukraine. Even the Ukrainians said that it was Iskander missiles that were used before retracting themselves.,Ukraine,1
1512459071328337925,2022-04-08 15:55:17+00:00,surferocrypto,0,0,0,en,"@djdougze @FirstSquawk It kills the enemy trying to kill civilians in Ukraine, once a lot of the enemy is dead negotiations are easier, simple",Ukraine,0
1512459070728409091,2022-04-08 15:55:17+00:00,SFunksta,0,0,0,en,@RandyBack4More @Yahoo What’s also scary is that a good portion of the world’s neon (more than half I think) is obtained from Ukraine. Neon is a vital component in the lasers that are used to make semiconductors.,Ukraine,1
1512459069906296837,2022-04-08 15:55:17+00:00,KarmoJoseph,0,0,0,en,"@bguz824 @GeraldoRivera If that was Don Jr. they would’ve hung him from the gallows like the fascist mob did Mussolini. It’s like the title of Don Jr’s book “Liberal Privilege”. 

1.) Media is lying to coverup Hunter Biden, make it like he doesn’t exist. 

2.)Media only telling half the story in Ukraine",Ukraine,1
1512459068639784965,2022-04-08 15:55:16+00:00,AdyG28,0,0,0,en,"#WarCrimes 
All wars should be considered crimes, when do you start  enforcing anything when you can't touch the most powerful in the world? Agent Orange, Napalm &amp; Depleted uranium warheads by US. Chemical weapons in the Middleeast. civilians in Ukraine/Palestinian/Yemen/Iraq etc",Ukraine,1
1512459067788300289,2022-04-08 15:55:16+00:00,Tatiana08920085,0,0,0,en,Excited to share the latest addition to my #etsy shop: War in Ukraine Photostock Ukraine Photos of women Destroyed houses We are from Ukraine Photobank https://t.co/Z5Z0X2K9XX #unframed #architecturecityscape #photostockukraine #photosofwomen #warinukraine #destroyedho https://t.co/4CNUBFRvde,Ukraine,1
1512459067335208960,2022-04-08 15:55:16+00:00,DynastyEnd,0,0,0,en,"@ggreenwald Seems that your criticism coincides with a new fact checker from WP that shows that you are not only inventing with no shred of a proof, Joe Biden's ""deals"" with China and Ukraine, you and your pals are also lying about Hunter.

https://t.co/MUDVnLO1Dc",Ukraine,1
1512459065099702283,2022-04-08 15:55:15+00:00,aggualaqisaaq,0,0,0,en,How the West paved the way for Russia’s invasion of Ukraine https://t.co/4IOLw4ZP3f,Ukraine,0
1512459064927830019,2022-04-08 15:55:15+00:00,malaymail,0,0,0,en,Ukraine presses on with efforts to evacuate trapped civilians | Malay Mail https://t.co/IntSoaJsvn,Ukraine,0
1512459063589806091,2022-04-08 15:55:15+00:00,Beyaz93203145,0,0,0,en,"#z #Putin #Ukraine #Ukrayna #Armenia #RussiaUkraineWar #Russia 
#Armenian support for #Putin #Russia https://t.co/3pFh9zT1Q4",Ukraine,1
1512459061920468999,2022-04-08 15:55:15+00:00,jamesforpeace,0,0,0,en,"Ukrainian forces, including Nazi groups, have been shelling civilian areas in eastern Ukraine for the last 8 years. Approx 14,000 people killed during this time, 80% on the separatist side. https://t.co/NhtQmf93Lg",Ukraine,0
1512459061459103747,2022-04-08 15:55:15+00:00,TorPix,0,0,0,und,"THE DONBASS CHILDREN
Feature Documentary
Directed by Lubomir Dankov Любо Данков
https://t.co/zw3G5ZDjhB
#streaming #Ukraine #GlobalCinemaOnline #GlobalFilmStudio @GlobalFlixLive",Ukraine,1
1512459060603404289,2022-04-08 15:55:14+00:00,coaxialcreature,0,0,0,en,"Hi, it’s my birthday and I was called a nazi sympathizer because I support #Ukraine, but 1/4 of my family was murdered in the Shoah.   Can I get a fuck nazis for my birthday?",Ukraine,1
1512459059399729153,2022-04-08 15:55:14+00:00,Motornews_io,0,0,0,de,Vettel über Ukraine-Krieg: «Es ist absolut schrecklich» https://t.co/xhASajKsyR,Ukraine,1
1512459059252895749,2022-04-08 15:55:14+00:00,SYLVYA77,0,1,0,fr,Les lobbys de l'agroalimentaire utilisent la guerre en Ukraine pour bloquer une loi qui protège la nature. C'est une excuse pour s'emparer des terres au détriment des forêts et des petits agriculteurs. Protégez la nature en signant ! #naturenotprofits https://t.co/FVu0NnGRv9,Ukraine,1
1512459058778804226,2022-04-08 15:55:14+00:00,newsmax,0,0,3,en,"The risk of the hostilities between Russia and Ukraine becoming World War III is ""very low,"" and President Joe Biden has exaggerated the potential of that happening, former U.N. Ambassador John Bolton said on Newsmax Friday.https://t.co/rq3z41B1NH",Ukraine,1
1512459057856229385,2022-04-08 15:55:14+00:00,a_bclr,0,0,0,fr,"@Line_Jacques1 @julienparis82 @f_philippot Oh encore quelqu’un qui joue sur les mots. Épuisant. Le drapeau de l’Ukraine + celui de l’UE, j’aurai du m’en douter.",Ukraine,1
1512459057151500293,2022-04-08 15:55:14+00:00,GoodJudgmentDay,0,0,0,en,"@BarnabyBecky1 @Angry_Staffer @country_ca America: if you feel hopeless (a learned behavior), the powers that be (fascist GOP or enabling of fascism DNC) created it. If no MSM covered Ukraine, it would be tactical, just like if we ONLY saw coverage of Ukraine, which Putin attacks to elect Trump (Putin's @POTUS) again.",Ukraine,1
1512459056912506880,2022-04-08 15:55:13+00:00,Garrking1,0,0,0,en,@Osinttechnical Russia is trying fight tank vs tank but Ukraine is not having that,Ukraine,0
1512459056539213826,2022-04-08 15:55:13+00:00,scotbadger,0,0,0,en,Every day brings new horrors from Ukraine. NATO is completely unprepared to deal with it and is terrified of Putin.,Ukraine,0
1512459054358011907,2022-04-08 15:55:13+00:00,Alivka_13,0,0,0,und,#Kramatorsk #Ukraine #UkraineRussianWar 😢🥺 https://t.co/5KdGFxPl0w,Ukraine,0
1512459053150179342,2022-04-08 15:55:13+00:00,marek_pankowski,0,0,0,en,@TheRealDogPoun1 Ukraine is’t in Africa? How would CTV know that?,Ukraine,1
1512459053057949696,2022-04-08 15:55:13+00:00,newssnaveen,0,0,0,en,Russia-Ukraine War: Who Is Buying Russian Oil? https://t.co/raJ8MuFhde,Ukraine,1
1512459052223188992,2022-04-08 15:55:12+00:00,EUflagmafia,0,0,0,en,@PrEuXr @ItRecks These are fashion masks. You can wear it outside for instance.... it is not sold as a PPF2 etc.... Its in support of the EU and Ukraine and 50p goes to help people.,Ukraine,0
1512459052181336070,2022-04-08 15:55:12+00:00,jmagCH,0,0,0,fr,"Museum news: Spécial Ukraine | Le blob, l'extra-média https://t.co/KZ279ui3Nk, see more https://t.co/EtHIvS8Phr",Ukraine,1
1512459051984203778,2022-04-08 15:55:12+00:00,TobiasBraun10,0,0,0,de,"@zeitonline Ist dann die Krim, Donezregion und Luhansk auch in der EU? Deren Unabhängigkeit von der Ukraine wollt ihr in Brüssel ja anscheinend nicht anerkennen.",Ukraine,0
1512459051900506113,2022-04-08 15:55:12+00:00,elongsimp,0,0,0,en,"Photo No. 1 Rocket of the Tochka U complex, which is in service with Ukraine
 Photo #2 Fragments of a rocket that fell in Kramatorsk.
 Photo No. 3 Rocket of the Iskander complex.
 Basically, that's all.  But unfortunately, western propaganda won't fact check this. 
FACTS!! https://t.co/uuahbltGpv",Ukraine,0
1512459050302291978,2022-04-08 15:55:12+00:00,militaryinfobr,0,0,0,pt,"Ainda não há confirmação de quem lançou o míssil contra a cidade de #Kramatorsk, mas parece que muitos perfis aqui no Twitter já ""sabem"" o autor do ato.

#UkraineRussianWar #RussiaUkraineWar #Ukraine #Ucrania #Russia #Russian

https://t.co/3pNidDAba1 

https://t.co/8mO1QWZ8ub https://t.co/KJj1kvO0FS",Ukraine,0
1512459049878827009,2022-04-08 15:55:12+00:00,OptionsChains,0,0,0,en,"Beijing : Primary reason for Ukraine conflict is 'security imbalance' in Europe।।

DETAILS: https://t.co/eoobMV5Xdu https://t.co/tBMzDLWWGX",Ukraine,1
1512459048515518468,2022-04-08 15:55:11+00:00,PLinAlbania,0,0,0,en,"Professor Norman Davies about the Russian 🇷🇺aggression against Ukraine 🇺🇦

#WeStandWithUkraine 
https://t.co/t4Dd2v5AAf",Ukraine,1
1512459047668264960,2022-04-08 15:55:11+00:00,stphnqdr,0,0,0,fr,"@pepette72305949 @EmmanuelMacron Poutine à envahi l'Ukraine pour des raisons débiles point. Il détruit et massacre un pays et sa population. Il nous tient grâce ux matières premières. Arrêtez de chercher midi à quatorze heure. Rien, rien, rien ne justifie ce qu'il fait.",Ukraine,0
1512459047122972675,2022-04-08 15:55:11+00:00,ThunderPig,0,0,0,en,"Perun has another excellent analysis of the current situation.

""Who is winning?"" - Mythbusting the Ukraine-Russia war https://t.co/urbrSes91b",Ukraine,1
1512459046162472967,2022-04-08 15:55:11+00:00,jeff26028069,0,0,0,en,"@LimmitlessskyE @pragain0222 as attractive as it seems,bombing on Russian soil would only solidify putins postion within his country,and would (in putins eyes) justify a nuclear or chemical strike. I would rather see Ukraine get more and better armaments. just my opinion 🤷",Ukraine,1
1512459043545223179,2022-04-08 15:55:10+00:00,kontexterin,0,0,0,de,"Der Botschafter der #Ukraine in #Deutschland, Andrij #Melnyk, erklärt in einem Gespräch mit der #FAZ alle #Russen umstandslos zu Feinden. Bei allem Verständnis für seine Verzweiflung, bei solcher #Hassrede endet mein Mitgefühl.",Ukraine,1
1512459042052055057,2022-04-08 15:55:10+00:00,SeversonJudy,0,0,0,en,"@AliVelshi @maddow You did a great job, thank you for being there such a long time and showing the tragedy of Ukraine 🇺🇦",Ukraine,1
1512459040651157508,2022-04-08 15:55:10+00:00,BranyanValerie,0,0,0,en,@krukukururu @rainofsun91 @UAWeapons Rest assured that we do not know everything. Biden made a point of saying that some weapons and systems we send are not announced for strategic reasons. The air defense systems are deterrents so RU knowing Ukraine 🇺🇦 has them is a plus,Ukraine,1
1512459039933931520,2022-04-08 15:55:09+00:00,eb393sambre,0,0,0,fr,"@p_duval @PinsolleT Je ne rêve que d'une chose, les envoyer sur un théâtre de guerre genre Ukraine, mais qu'ils aient en face d'eux les troupes tchétchènes  de Poutine. On va voir qui va faire de l'huile en premier.",Ukraine,1
1512459039548059650,2022-04-08 15:55:09+00:00,EndGameWW3,0,6,10,en,Update: Ukraine's Odessa introduces weekend curfew over “missile strike threat” – authorities,Ukraine,0
1512459038470062081,2022-04-08 15:55:09+00:00,osaeB,0,0,0,en,#Nigeria’s president said a state #gasoline subsidy will cost almost 10 times more than budgeted because the war in #Ukraine has pushed up #oil prices https://t.co/jOZYCIZQ0x via @bpolitics,Ukraine,0
1512459037769666561,2022-04-08 15:55:09+00:00,Forbes,0,4,8,en,"At least 50 people have been killed, including five children, and 98 have been injured on Friday after a Russian missile strike on Kramatorsk railway station in eastern Ukraine, a local official said, as international leaders condemn the Russian attacks. https://t.co/hmqk5ItP1u",Ukraine,0
1512459033042731014,2022-04-08 15:55:08+00:00,ThabangElvis_,0,0,0,in,"😂😂😂

#TREASURE_1STCONCERT #Ukraine #Elite5 #Kramatorsk #weareoneEXO 
Slik Talk | dbg gogo https://t.co/EIVrdOyQxv",Ukraine,1
1512459030924603396,2022-04-08 15:55:07+00:00,winny55,0,0,0,en,"@Kristiuxa @JonMacSpoon Hi there following you and I support Ukraine 🇺🇦 and #StandUpForUkraine 
#JohnsonOut74",Ukraine,1
1512459029754359814,2022-04-08 15:55:07+00:00,youishear,0,0,0,en,Ukraine war: Putin’s ex-adviser believes Ukraine will be divided https://t.co/hUxDuhsk46,Ukraine,0
1512459028747665409,2022-04-08 15:55:07+00:00,JoasScholz,0,0,0,de,@Wuestenstromfan #Russland ist schon so das von der Fläche her größte Land der Erde - aus Mangel an Platz müssen sie eindeutig nicht die Ukraine zerstören,Ukraine,1
1512459028294770693,2022-04-08 15:55:07+00:00,nexgendataentry,0,0,0,en,"Impact of Russia-Ukraine Conflict on European Software Development Market
visit: https://t.co/JgPhDWi8dd
Contact us: support@nexgendataentry.com 
#nexgendataentry #SoftwareDevelopment #softwaredevelopmentcompany #softwaredevelopmentstructure #websitedevelopmentcompany #website https://t.co/n3S02KkDQH",Ukraine,1
